group_id,beruf_id,beruf,bl,bundesland,year,ads,censored_lt20
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2020,100.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2021,156.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2022,216.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2023,191.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2024,126.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT,Österreich,2025,137.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2022,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT11,Burgenland,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2021,22.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2022,25.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2023,21.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT12,Niederösterreich,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2021,35.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2022,56.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2023,47.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2024,37.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT13,Wien,2025,32.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2022,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT21,Kärnten,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2022,20.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT22,Steiermark,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2022,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT31,Oberösterreich,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2021,36.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2022,50.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2023,58.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2024,41.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT32,Salzburg,2025,41.0,False
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2022,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT33,Tirol,2025,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2020,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2021,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2022,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2023,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2024,,True
282,1306,BankangestellteR im Zahlungsverkehr,AT34,Vorarlberg,2025,,True
282,245,Bankkaufmann/-frau,AT,Österreich,2020,1965.0,False
282,245,Bankkaufmann/-frau,AT,Österreich,2021,2186.0,False
282,245,Bankkaufmann/-frau,AT,Österreich,2022,3062.0,False
282,245,Bankkaufmann/-frau,AT,Österreich,2023,3088.0,False
282,245,Bankkaufmann/-frau,AT,Österreich,2024,1850.0,False
282,245,Bankkaufmann/-frau,AT,Österreich,2025,1261.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2020,33.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2021,49.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2022,60.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2023,45.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2024,26.0,False
282,245,Bankkaufmann/-frau,AT11,Burgenland,2025,,True
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2020,139.0,False
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2021,256.0,False
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2022,409.0,False
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2023,351.0,False
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2024,202.0,False
282,245,Bankkaufmann/-frau,AT12,Niederösterreich,2025,114.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2020,270.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2021,389.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2022,580.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2023,605.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2024,416.0,False
282,245,Bankkaufmann/-frau,AT13,Wien,2025,317.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2020,60.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2021,92.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2022,137.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2023,157.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2024,62.0,False
282,245,Bankkaufmann/-frau,AT21,Kärnten,2025,41.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2020,157.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2021,142.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2022,253.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2023,248.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2024,152.0,False
282,245,Bankkaufmann/-frau,AT22,Steiermark,2025,136.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2020,295.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2021,443.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2022,779.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2023,810.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2024,456.0,False
282,245,Bankkaufmann/-frau,AT31,Oberösterreich,2025,297.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2020,134.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2021,173.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2022,281.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2023,338.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2024,216.0,False
282,245,Bankkaufmann/-frau,AT32,Salzburg,2025,126.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2020,103.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2021,101.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2022,178.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2023,200.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2024,101.0,False
282,245,Bankkaufmann/-frau,AT33,Tirol,2025,66.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2020,132.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2021,141.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2022,188.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2023,218.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2024,127.0,False
282,245,Bankkaufmann/-frau,AT34,Vorarlberg,2025,71.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2020,1535.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2021,1701.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2022,1978.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2023,1657.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2024,2220.0,False
282,1189,Finanz- und AnlageberaterIn,AT,Österreich,2025,2239.0,False
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2020,,True
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2021,30.0,False
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2022,29.0,False
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2023,,True
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2024,41.0,False
282,1189,Finanz- und AnlageberaterIn,AT11,Burgenland,2025,40.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2020,120.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2021,164.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2022,202.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2023,103.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2024,236.0,False
282,1189,Finanz- und AnlageberaterIn,AT12,Niederösterreich,2025,272.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2020,321.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2021,496.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2022,698.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2023,703.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2024,635.0,False
282,1189,Finanz- und AnlageberaterIn,AT13,Wien,2025,532.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2020,47.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2021,68.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2022,105.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2023,56.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2024,75.0,False
282,1189,Finanz- und AnlageberaterIn,AT21,Kärnten,2025,139.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2020,81.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2021,105.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2022,130.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2023,80.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2024,139.0,False
282,1189,Finanz- und AnlageberaterIn,AT22,Steiermark,2025,174.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2020,162.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2021,224.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2022,342.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2023,301.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2024,501.0,False
282,1189,Finanz- und AnlageberaterIn,AT31,Oberösterreich,2025,471.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2020,92.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2021,98.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2022,118.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2023,117.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2024,170.0,False
282,1189,Finanz- und AnlageberaterIn,AT32,Salzburg,2025,194.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2020,68.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2021,89.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2022,93.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2023,71.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2024,128.0,False
282,1189,Finanz- und AnlageberaterIn,AT33,Tirol,2025,174.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2020,34.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2021,76.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2022,98.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2023,85.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2024,139.0,False
282,1189,Finanz- und AnlageberaterIn,AT34,Vorarlberg,2025,124.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2020,834.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2021,1179.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2022,1778.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2023,822.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2024,372.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT,Österreich,2025,446.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2020,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2021,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2022,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2023,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2024,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT11,Burgenland,2025,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2020,94.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2021,98.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2022,232.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2023,94.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2024,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT12,Niederösterreich,2025,48.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2020,164.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2021,301.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2022,421.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2023,282.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2024,180.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT13,Wien,2025,184.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2020,23.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2021,33.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2022,77.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2023,34.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2024,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT21,Kärnten,2025,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2020,59.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2021,114.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2022,247.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2023,73.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2024,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT22,Steiermark,2025,35.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2020,106.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2021,154.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2022,284.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2023,105.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2024,36.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT31,Oberösterreich,2025,27.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2020,25.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2021,75.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2022,127.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2023,65.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2024,29.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT32,Salzburg,2025,61.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2020,29.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2021,74.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2022,210.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2023,63.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2024,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT33,Tirol,2025,,True
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2020,32.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2021,62.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2022,66.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2023,47.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2024,20.0,False
282,1302,MitarbeiterIn im Handels- und Kapitalmarktgeschäft,AT34,Vorarlberg,2025,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2020,465.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2021,431.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2022,654.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2023,823.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2024,604.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT,Österreich,2025,617.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2020,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2021,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2022,23.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2023,28.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2024,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT11,Burgenland,2025,21.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2020,26.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2021,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2022,42.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2023,64.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2024,46.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT12,Niederösterreich,2025,66.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2020,82.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2021,108.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2022,186.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2023,323.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2024,196.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT13,Wien,2025,157.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2020,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2021,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2022,36.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2023,48.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2024,60.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT21,Kärnten,2025,46.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2020,22.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2021,20.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2022,29.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2023,40.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2024,35.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT22,Steiermark,2025,38.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2020,38.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2021,52.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2022,110.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2023,134.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2024,73.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT31,Oberösterreich,2025,87.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2020,25.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2021,45.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2022,55.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2023,36.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2024,39.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT32,Salzburg,2025,33.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2020,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2021,24.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2022,36.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2023,48.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2024,37.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT33,Tirol,2025,41.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2020,27.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2021,,True
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2022,76.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2023,59.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2024,54.0,False
282,1303,MitarbeiterIn in der Kreditabteilung,AT34,Vorarlberg,2025,45.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2020,1668.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2021,1936.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2022,2476.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2023,2126.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2024,1729.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT,Österreich,2025,1506.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2020,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2021,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2022,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2023,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2024,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT11,Burgenland,2025,,True
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2020,74.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2021,112.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2022,170.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2023,132.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2024,126.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT12,Niederösterreich,2025,101.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2020,587.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2021,820.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2022,1215.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2023,1049.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2024,775.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT13,Wien,2025,650.0,False
282,1249,RisikomanagerIn im Finanz- und Bankwesen,AT21,Kärnten,2020,,True
